id,tipo,pais_en,pais
34924,Serie,United Kingdom,Reino Unido
33831,Serie,United States of America,Estados Unidos
229584,Serie,Russia,Rusia
32456,Serie,United Kingdom,Reino Unido
31857,Serie,United Kingdom,Reino Unido
34636,Serie,Hong Kong,Hong Kong
154017,Serie,China,China
34503,Serie,United Kingdom,Reino Unido
52440,Serie,Thailand,Tailandia
126329,Serie,China,China
80854,Serie,China,China
130544,Serie,Hong Kong,Hong Kong
31927,Serie,Hong Kong,Hong Kong
31927,Serie,China,China
81032,Serie,Singapore,Singapore
94512,Serie,Syrian Arab Republic,Syrian Arab Republic
48660,Serie,Turkey,Turquía
32940,Serie,United Kingdom,Reino Unido
51793,Serie,Greece,Greece
33929,Serie,Mexico,México
31770,Serie,Canada,Canadá
46241,Serie,Japan,Japón
33168,Serie,United States of America,Estados Unidos
128609,Serie,China,China
34527,Serie,France,Francia
34527,Serie,Germany,Alemania
34527,Serie,United States of America,Estados Unidos
227933,Serie,Argentina,Argentina
227933,Serie,Brazil,Brasil
227933,Serie,Chile,Chile
227933,Serie,United States of America,Estados Unidos
205108,Serie,France,Francia
45923,Serie,Japan,Japón
109555,Serie,China,China
48235,Serie,Taiwan,Taiwán
91232,Serie,Pakistan,Pakistan
46580,Serie,South Korea,Corea del Sur
64713,Serie,Spain,España
42946,Serie,France,Francia
31820,Serie,Philippines,Filipinas
38091,Serie,Netherlands,Países Bajos
70011,Serie,France,Francia
37746,Serie,United Kingdom,Reino Unido
32776,Serie,United States of America,Estados Unidos
158785,Serie,France,Francia
35460,Serie,Japan,Japón
36282,Serie,United States of America,Estados Unidos
32843,Serie,United States of America,Estados Unidos
42409,Serie,Japan,Japón
84636,Serie,China,China
34535,Serie,Canada,Canadá
34535,Serie,France,Francia
32085,Serie,United States of America,Estados Unidos
20021,Serie,United States of America,Estados Unidos
88778,Serie,Japan,Japón
51666,Serie,Sweden,Suecia
32547,Serie,Canada,Canadá
119187,Serie,Estonia,Estonia
35308,Serie,United States of America,Estados Unidos
46668,Serie,Japan,Japón
117684,Serie,China,China
33300,Serie,Philippines,Filipinas
32927,Serie,United States of America,Estados Unidos
44670,Serie,Japan,Japón
108356,Serie,Austria,Austria
33160,Serie,Australia,Australia
223662,Serie,Egypt,Egipto
33150,Serie,New Zealand,Nueva Zelanda
46523,Serie,South Korea,Corea del Sur
203858,Serie,Turkey,Turquía
33054,Serie,United States of America,Estados Unidos
32590,Serie,United States of America,Estados Unidos
33273,Serie,Ireland,Irlanda
33844,Serie,Japan,Japón
51631,Serie,Japan,Japón
32652,Serie,United Kingdom,Reino Unido
84263,Serie,Japan,Japón
45403,Serie,Japan,Japón
42747,Serie,United States of America,Estados Unidos
25979,Serie,United States of America,Estados Unidos
44316,Serie,Japan,Japón
71043,Serie,Russia,Rusia
39532,Serie,United States of America,Estados Unidos
42411,Serie,Japan,Japón
38303,Serie,Japan,Japón
32873,Serie,United Kingdom,Reino Unido
157697,Serie,Germany,Alemania
67508,Serie,Japan,Japón
61104,Serie,Thailand,Tailandia
73385,Serie,United States of America,Estados Unidos
33094,Serie,United Kingdom,Reino Unido
37555,Serie,Japan,Japón
93845,Serie,Japan,Japón
197221,Serie,China,China
80855,Serie,Sweden,Suecia
45445,Serie,Brazil,Brasil
59298,Serie,Canada,Canadá
258121,Serie,China,China
36907,Serie,Norway,Noruega
32552,Serie,United States of America,Estados Unidos
38199,Serie,South Korea,Corea del Sur
55334,Serie,United States of America,Estados Unidos
32563,Serie,Hong Kong,Hong Kong
32563,Serie,China,China
157916,Serie,Germany,Alemania
203398,Serie,Portugal,Portugal
121850,Serie,China,China
46705,Serie,Ireland,Irlanda
32220,Serie,South Korea,Corea del Sur
40441,Serie,United States of America,Estados Unidos
35461,Serie,Japan,Japón
35063,Serie,United States of America,Estados Unidos
37575,Serie,Japan,Japón
64162,Serie,United States of America,Estados Unidos
91423,Serie,Czech Republic,Czech Republic
80597,Serie,Italy,Italia
32609,Serie,United States of America,Estados Unidos
110786,Serie,China,China
34409,Serie,India,India
52556,Serie,Syrian Arab Republic,Syrian Arab Republic
52998,Serie,Thailand,Tailandia
135662,Serie,China,China
153325,Serie,Serbia,Serbia
48488,Serie,China,China
48488,Serie,Taiwan,Taiwán
33918,Serie,Mexico,México
30873,Serie,United Kingdom,Reino Unido
38760,Serie,Poland,Polonia
95628,Serie,China,China
99800,Serie,Turkey,Turquía
32125,Serie,United Kingdom,Reino Unido
52229,Serie,Morocco,Morocco
52229,Serie,United Kingdom,Reino Unido
52229,Serie,Sweden,Suecia
96731,Serie,Chile,Chile
79872,Serie,Estonia,Estonia
18853,Serie,Hong Kong,Hong Kong
196034,Serie,China,China
57707,Serie,Spain,España
33925,Serie,Hong Kong,Hong Kong
117299,Serie,South Korea,Corea del Sur
18660,Serie,United States of America,Estados Unidos
107667,Serie,China,China
32374,Serie,United Kingdom,Reino Unido
90088,Serie,Canada,Canadá
217458,Serie,Japan,Japón
39808,Serie,United States of America,Estados Unidos
45976,Serie,Japan,Japón
37131,Serie,Germany,Alemania
39305,Serie,India,India
33047,Serie,Taiwan,Taiwán
195415,Serie,China,China
40732,Serie,Germany,Alemania
32507,Serie,Hong Kong,Hong Kong
32507,Serie,China,China
70504,Serie,United Kingdom,Reino Unido
106507,Serie,China,China
36196,Serie,New Zealand,Nueva Zelanda
36196,Serie,United States of America,Estados Unidos
36196,Serie,Hong Kong,Hong Kong
36196,Serie,Malaysia,Malaysia
36196,Serie,United Kingdom,Reino Unido
45812,Serie,Japan,Japón
114802,Serie,China,China
31794,Serie,South Korea,Corea del Sur
116522,Serie,Germany,Alemania
32460,Serie,United States of America,Estados Unidos
32828,Serie,South Korea,Corea del Sur
32891,Serie,Argentina,Argentina
32891,Serie,Mexico,México
33836,Serie,Australia,Australia
41302,Serie,Germany,Alemania
32800,Serie,United States of America,Estados Unidos
231562,Serie,Thailand,Tailandia
32504,Serie,United States of America,Estados Unidos
125050,Serie,China,China
110129,Serie,China,China
37676,Serie,Pakistan,Pakistan
85305,Serie,Brazil,Brasil
35287,Serie,South Korea,Corea del Sur
95153,Serie,United States of America,Estados Unidos
36729,Serie,Japan,Japón
49436,Serie,Belgium,Bélgica
41607,Serie,Italy,Italia
33405,Serie,United Kingdom,Reino Unido
253442,Serie,Germany,Alemania
37102,Serie,Japan,Japón
51157,Serie,Israel,Israel
218045,Serie,China,China
32056,Serie,United Kingdom,Reino Unido
41593,Serie,Japan,Japón
46559,Serie,United States of America,Estados Unidos
72658,Serie,Brazil,Brasil
31548,Serie,United States of America,Estados Unidos
237779,Serie,Spain,España
118362,Serie,Australia,Australia
118362,Serie,Canada,Canadá
118362,Serie,Norway,Noruega
118362,Serie,United States of America,Estados Unidos
35389,Serie,South Korea,Corea del Sur
119942,Serie,Netherlands,Países Bajos
123355,Serie,Austria,Austria
68637,Serie,Japan,Japón
65545,Serie,Switzerland,Suiza
46086,Serie,Japan,Japón
87618,Serie,Georgia,Georgia
58110,Serie,Canada,Canadá
46251,Serie,Japan,Japón
34011,Serie,Japan,Japón
32298,Serie,Taiwan,Taiwán
63103,Serie,Spain,España
118968,Serie,China,China
30800,Serie,United Kingdom,Reino Unido
128769,Serie,China,China
46374,Serie,Japan,Japón
32418,Serie,United Kingdom,Reino Unido
111253,Serie,Germany,Alemania
102824,Serie,United States of America,Estados Unidos
131281,Serie,China,China
32245,Serie,Philippines,Filipinas
34359,Serie,United States of America,Estados Unidos
90432,Serie,China,China
58255,Serie,Singapore,Singapore
37835,Serie,Japan,Japón
34018,Serie,Pakistan,Pakistan
204340,Serie,Japan,Japón
79428,Serie,France,Francia
31076,Serie,United States of America,Estados Unidos
48324,Serie,Japan,Japón
80123,Serie,Hong Kong,Hong Kong
48500,Serie,Poland,Polonia
37815,Serie,United States of America,Estados Unidos
37054,Serie,Israel,Israel
128705,Serie,China,China
32038,Serie,Philippines,Filipinas
195307,Serie,Japan,Japón
109346,Serie,Hong Kong,Hong Kong
34928,Serie,United States of America,Estados Unidos
203875,Serie,Egypt,Egipto
195740,Serie,China,China
42542,Serie,United States of America,Estados Unidos
43430,Serie,United States of America,Estados Unidos
7171,Serie,United Kingdom,Reino Unido
34953,Serie,South Korea,Corea del Sur
46531,Serie,South Korea,Corea del Sur
44595,Serie,Japan,Japón
209168,Serie,Japan,Japón
39703,Serie,United States of America,Estados Unidos
79821,Serie,United States of America,Estados Unidos
84439,Serie,Japan,Japón
49767,Serie,Turkey,Turquía
195741,Serie,China,China
46246,Serie,Italy,Italia
32469,Serie,Canada,Canadá
30892,Serie,United States of America,Estados Unidos
101709,Serie,France,Francia
45214,Serie,Japan,Japón
93114,Serie,Czech Republic,Czech Republic
216125,Serie,Argentina,Argentina
79843,Serie,China,China
59791,Serie,Japan,Japón
195327,Serie,China,China
35307,Serie,Belgium,Bélgica
35307,Serie,Netherlands,Países Bajos
34365,Serie,United Kingdom,Reino Unido
52106,Serie,Germany,Alemania
256207,Serie,Germany,Alemania
126825,Serie,Chile,Chile
34558,Serie,United Kingdom,Reino Unido
44308,Serie,Serbia,Serbia
33036,Serie,United States of America,Estados Unidos
73026,Serie,China,China
73026,Serie,Japan,Japón
51434,Serie,Thailand,Tailandia
127083,Serie,China,China
254058,Serie,Germany,Alemania
139113,Serie,China,China
108625,Serie,Hong Kong,Hong Kong
246690,Serie,Ireland,Irlanda
246690,Serie,United Kingdom,Reino Unido
40116,Serie,Chile,Chile
52910,Serie,South Korea,Corea del Sur
1399,Serie,United Kingdom,Reino Unido
1399,Serie,United States of America,Estados Unidos
52823,Serie,South Korea,Corea del Sur
122801,Serie,Belgium,Bélgica
34307,Serie,United States of America,Estados Unidos
37680,Serie,United States of America,Estados Unidos
61781,Serie,United Kingdom,Reino Unido
77290,Serie,South Korea,Corea del Sur
63935,Serie,France,Francia
46806,Serie,Canada,Canadá
37606,Serie,United Kingdom,Reino Unido
37606,Serie,United States of America,Estados Unidos
37606,Serie,Germany,Alemania
37606,Serie,Ireland,Irlanda
37606,Serie,Sweden,Suecia
39686,Serie,Croatia,Croatia
46825,Serie,United States of America,Estados Unidos
32726,Serie,United States of America,Estados Unidos
68845,Serie,Mexico,México
38657,Serie,United States of America,Estados Unidos
65145,Serie,Canada,Canadá
41956,Serie,France,Francia
41956,Serie,United Kingdom,Reino Unido
34524,Serie,United States of America,Estados Unidos
46154,Serie,Brazil,Brasil
69106,Serie,United States of America,Estados Unidos
39272,Serie,United States of America,Estados Unidos
40382,Serie,India,India
213568,Serie,Portugal,Portugal
39314,Serie,India,India
37678,Serie,United States of America,Estados Unidos
249554,Serie,India,India
40103,Serie,India,India
80281,Serie,South Korea,Corea del Sur
39351,Serie,United States of America,Estados Unidos
50913,Serie,Greece,Greece
46298,Serie,Japan,Japón
40330,Serie,Portugal,Portugal
39340,Serie,United States of America,Estados Unidos
41507,Serie,Japan,Japón
39588,Serie,Mexico,México
95855,Serie,Japan,Japón
34891,Serie,United States of America,Estados Unidos
34891,Serie,Poland,Polonia
114863,Serie,Chile,Chile
1413,Serie,United States of America,Estados Unidos
42009,Serie,United Kingdom,Reino Unido
40697,Serie,Germany,Alemania
73048,Serie,South Korea,Corea del Sur
42269,Serie,India,India
97010,Serie,South Korea,Corea del Sur
55630,Serie,Italy,Italia
38464,Serie,Japan,Japón
59215,Serie,Spain,España
39011,Serie,Hong Kong,Hong Kong
39185,Serie,United Kingdom,Reino Unido
60319,Serie,Spain,España
39055,Serie,Philippines,Filipinas
1401,Serie,Canada,Canadá
1401,Serie,United Kingdom,Reino Unido
1401,Serie,United States of America,Estados Unidos
55285,Serie,Russia,Rusia
61826,Serie,United Kingdom,Reino Unido
38904,Serie,Algeria,Algeria
68298,Serie,France,Francia
39297,Serie,United States of America,Estados Unidos
50878,Serie,China,China
38983,Serie,Mexico,México
35370,Serie,France,Francia
35370,Serie,United States of America,Estados Unidos
35442,Serie,Japan,Japón
68702,Serie,France,Francia
1420,Serie,United States of America,Estados Unidos
48175,Serie,Poland,Polonia
41967,Serie,Hong Kong,Hong Kong
40302,Serie,United Kingdom,Reino Unido
1411,Serie,United States of America,Estados Unidos
58976,Serie,United States of America,Estados Unidos
66293,Serie,Mexico,México
80704,Serie,Brazil,Brasil
1407,Serie,Israel,Israel
1407,Serie,United States of America,Estados Unidos
38174,Serie,Mexico,México
39416,Serie,Switzerland,Suiza
39416,Serie,United Kingdom,Reino Unido
39416,Serie,United States of America,Estados Unidos
38954,Serie,India,India
60715,Serie,France,Francia
124287,Serie,Taiwan,Taiwán
46105,Serie,Russia,Rusia
42316,Serie,India,India
39824,Serie,Philippines,Filipinas
42054,Serie,India,India
35281,Serie,United States of America,Estados Unidos
121651,Serie,Japan,Japón
66250,Serie,United Kingdom,Reino Unido
87386,Serie,Argentina,Argentina
45818,Serie,Brazil,Brasil
42114,Serie,India,India
41920,Serie,Brazil,Brasil
128094,Serie,South Korea,Corea del Sur
50898,Serie,Czech Republic,Czech Republic
93652,Serie,Canada,Canadá
34607,Serie,United States of America,Estados Unidos
34607,Serie,United Kingdom,Reino Unido
31586,Serie,Spain,España
31586,Serie,United States of America,Estados Unidos
38251,Serie,Japan,Japón
37652,Serie,Mexico,México
46001,Serie,Germany,Alemania
74374,Serie,Germany,Alemania
42021,Serie,United States of America,Estados Unidos
88131,Serie,South Korea,Corea del Sur
60278,Serie,Poland,Polonia
67573,Serie,South Africa,Sudáfrica
99130,Serie,Chile,Chile
45303,Serie,United Kingdom,Reino Unido
46578,Serie,South Korea,Corea del Sur
129034,Serie,South Korea,Corea del Sur
91666,Serie,Canada,Canadá
38799,Serie,Netherlands,Países Bajos
39358,Serie,France,Francia
39358,Serie,United States of America,Estados Unidos
39680,Serie,United States of America,Estados Unidos
32605,Serie,Denmark,Dinamarca
32605,Serie,United States of America,Estados Unidos
41263,Serie,Brazil,Brasil
40417,Serie,Turkey,Turquía
41571,Serie,Italy,Italia
39279,Serie,United States of America,Estados Unidos
39148,Serie,United Kingdom,Reino Unido
40061,Serie,China,China
40061,Serie,Philippines,Filipinas
39107,Serie,Canada,Canadá
39107,Serie,United States of America,Estados Unidos
36994,Serie,United States of America,Estados Unidos
63367,Serie,Spain,España
39195,Serie,India,India
219625,Serie,Belgium,Bélgica
38997,Serie,Canada,Canadá
37790,Serie,Sweden,Suecia
51849,Serie,United States of America,Estados Unidos
97750,Serie,Chile,Chile
38948,Serie,Mexico,México
39898,Serie,United States of America,Estados Unidos
195384,Serie,Japan,Japón
59092,Serie,Brazil,Brasil
34490,Serie,Philippines,Filipinas
35319,Serie,Philippines,Filipinas
85943,Serie,Austria,Austria
35036,Serie,India,India
38974,Serie,United States of America,Estados Unidos
37632,Serie,United States of America,Estados Unidos
109700,Serie,Taiwan,Taiwán
109700,Serie,China,China
34996,Serie,United States of America,Estados Unidos
53193,Serie,Germany,Alemania
53193,Serie,Austria,Austria
81161,Serie,China,China
77581,Serie,Czech Republic,Czech Republic
84634,Serie,China,China
41814,Serie,Germany,Alemania
208652,Serie,Mexico,México
32708,Serie,United States of America,Estados Unidos
32708,Serie,Hong Kong,Hong Kong
32708,Serie,United Kingdom,Reino Unido
32708,Serie,France,Francia
201259,Serie,Japan,Japón
37723,Serie,Philippines,Filipinas
31841,Serie,United Kingdom,Reino Unido
31841,Serie,United States of America,Estados Unidos
44470,Serie,United States of America,Estados Unidos
49297,Serie,United States of America,Estados Unidos
48037,Serie,Turkey,Turquía
46820,Serie,Bulgaria,Bulgaria
37722,Serie,South Korea,Corea del Sur
42384,Serie,South Korea,Corea del Sur
45247,Serie,Japan,Japón
46021,Serie,Brazil,Brasil
51096,Serie,Israel,Israel
