id,tipo,genero
444341,Película,Animación
444341,Película,Comedia
419700,Película,Comedia
430528,Película,Comedia
457262,Película,Familiar
457262,Película,Drama
421465,Película,Drama
474983,Película,Película para TV
474983,Película,Romance
474983,Película,Comedia
425931,Película,Comedia
425931,Película,Terror
435218,Película,Comedia
435218,Película,Drama
480651,Película,Drama
480651,Película,Familiar
411405,Película,Drama
411405,Película,Comedia
411405,Película,Suspenso
411405,Película,Crimen
468198,Película,Drama
468198,Película,Suspenso
473415,Película,Documental
476631,Película,Animación
476631,Película,Acción y aventura
476631,Película,Familiar
476631,Película,Ciencia ficción y fantasía
413990,Película,Comedia
463252,Película,Comedia
463252,Película,Romance
463252,Película,Película para TV
449757,Película,Drama
492141,Película,Comedia
492141,Película,Romance
492141,Película,Película para TV
474979,Película,Romance
474979,Película,Película para TV
474979,Película,Comedia
474979,Película,Drama
437739,Película,Terror
437739,Película,Comedia
423949,Película,Ciencia ficción y fantasía
423949,Película,Drama
423949,Película,Comedia
382595,Película,Música
382595,Película,Drama
424634,Película,Comedia
424634,Película,Drama
478187,Película,Crimen
478187,Película,Acción y aventura
478187,Película,Suspenso
475149,Película,Comedia
475149,Película,Drama
467615,Película,Terror
433950,Película,Romance
453350,Película,Drama
432789,Película,Romance
432789,Película,Comedia
446164,Película,Ciencia ficción y fantasía
446164,Película,Drama
446164,Película,Suspenso
431017,Película,Comedia
431017,Película,Drama
431017,Película,Romance
475754,Película,Romance
475754,Película,Película para TV
450477,Película,Drama
450477,Película,Comedia
480626,Película,Romance
480626,Película,Película para TV
445126,Película,Romance
445126,Película,Película para TV
426256,Película,Música
426256,Película,Drama
444428,Película,Romance
444428,Película,Drama
426253,Película,Comedia
426253,Película,Drama
426253,Película,Romance
434221,Película,Ciencia ficción y fantasía
434221,Película,Acción y aventura
434221,Película,Familiar
333384,Película,Drama
333384,Película,Acción y aventura
333384,Película,Crimen
461108,Película,Terror
461108,Película,Ciencia ficción y fantasía
461108,Película,Comedia
452068,Película,Suspenso
429210,Película,Comedia
429210,Película,Drama
455675,Película,Western
474047,Película,Ciencia ficción y fantasía
474047,Película,Romance
474047,Película,Película para TV
426030,Película,Comedia
426030,Película,Drama
426030,Película,Familiar
426030,Película,Música
426030,Película,Romance
422566,Película,Drama
495151,Película,Ciencia ficción y fantasía
495151,Película,Acción y aventura
434616,Película,Drama
434616,Película,Comedia
426230,Película,Comedia
426230,Película,Drama
426230,Película,Música
395982,Película,Terror
395982,Película,Comedia
395982,Película,Drama
395982,Película,Suspenso
395982,Película,Ciencia ficción y fantasía
466438,Película,Romance
466438,Película,Acción y aventura
466438,Película,Ciencia ficción y fantasía
466438,Película,Comedia
480410,Película,Terror
380764,Película,Ciencia ficción y fantasía
380764,Película,Crimen
380764,Película,Suspenso
380764,Película,Acción y aventura
432025,Película,Drama
432025,Película,Comedia
432025,Película,Romance
454889,Película,Romance
454889,Película,Drama
455960,Película,Misterio
455960,Película,Crimen
481994,Película,Comedia
481994,Película,Drama
392011,Película,Documental
403964,Película,Terror
403964,Película,Suspenso
436932,Película,Acción y aventura
436932,Película,Drama
429662,Película,Drama
429662,Película,Historia y bélico
403390,Película,Historia y bélico
403390,Película,Drama
403390,Película,Romance
442712,Película,Documental
480632,Película,Romance
480632,Película,Drama
480632,Película,Película para TV
483165,Película,Comedia
483165,Película,Familiar
483165,Película,Animación
483165,Película,Acción y aventura
436830,Película,Drama
436830,Película,Historia y bélico
436830,Película,Acción y aventura
425751,Película,Drama
444218,Película,Drama
490410,Película,Familiar
490410,Película,Película para TV
436994,Película,Ciencia ficción y fantasía
436994,Película,Suspenso
1112103,Película,Animación
1112103,Película,Acción y aventura
1112103,Película,Ciencia ficción y fantasía
437078,Película,Crimen
437078,Película,Suspenso
437078,Película,Drama
463197,Película,Drama
463197,Película,Ciencia ficción y fantasía
463197,Película,Romance
410212,Película,Acción y aventura
410212,Película,Crimen
410212,Película,Suspenso
483877,Película,Comedia
483877,Película,Romance
434773,Película,Drama
444193,Película,Terror
473353,Película,Terror
473353,Película,Drama
473353,Película,Suspenso
437517,Película,Drama
437517,Película,Romance
437517,Película,Película para TV
434245,Película,Acción y aventura
434245,Película,Comedia
434245,Película,Familiar
434245,Película,Ciencia ficción y fantasía
434245,Película,Historia y bélico
528491,Película,Comedia
528491,Película,Misterio
528491,Película,Crimen
480007,Película,Terror
480007,Película,Suspenso
469651,Película,Drama
438376,Película,Drama
438376,Película,Comedia
438376,Película,Romance
397601,Película,Comedia
397601,Película,Drama
397601,Película,Romance
421131,Película,Terror
421131,Película,Comedia
421131,Película,Romance
428733,Película,Drama
410207,Película,Documental
470932,Película,Drama
470932,Película,Comedia
411626,Película,Acción y aventura
411626,Película,Comedia
402582,Película,Comedia
436350,Película,Crimen
436350,Película,Drama
436350,Película,Acción y aventura
437027,Película,Romance
462115,Película,Acción y aventura
462115,Película,Terror
445583,Película,Comedia
476275,Película,Documental
483554,Película,Romance
483554,Película,Drama
483554,Película,Película para TV
426265,Película,Drama
430172,Película,Drama
463314,Película,Drama
463314,Película,Romance
463314,Película,Película para TV
445588,Película,Romance
445588,Película,Drama
242606,Película,Suspenso
242606,Película,Terror
242606,Película,Drama
575249,Película,Acción y aventura
575249,Película,Animación
403068,Película,Drama
403068,Película,Comedia
396774,Película,Drama
396774,Película,Crimen
444713,Película,Acción y aventura
444713,Película,Suspenso
437583,Película,Drama
437583,Película,Ciencia ficción y fantasía
437583,Película,Romance
437583,Película,Terror
444608,Película,Suspenso
444608,Película,Acción y aventura
436167,Película,Comedia
436167,Película,Drama
431071,Película,Comedia
425298,Película,Suspenso
425298,Película,Acción y aventura
425298,Película,Drama
341287,Película,Drama
401600,Película,Acción y aventura
401600,Película,Crimen
271404,Película,Acción y aventura
271404,Película,Ciencia ficción y fantasía
473234,Película,Drama
473234,Película,Romance
382589,Película,Comedia
382589,Película,Drama
426254,Película,Drama
426254,Película,Misterio
426254,Película,Ciencia ficción y fantasía
449927,Película,Acción y aventura
449927,Película,Crimen
449927,Película,Suspenso
488113,Película,Romance
488113,Película,Familiar
488113,Película,Película para TV
457917,Película,Comedia
460400,Película,Animación
460400,Película,Drama
460400,Película,Música
455008,Película,Documental
481172,Película,Drama
481172,Película,Crimen
548859,Película,Terror
548859,Película,Misterio
459947,Película,Terror
459947,Película,Suspenso
475830,Película,Película para TV
475830,Película,Drama
438446,Película,Crimen
438446,Película,Documental
449535,Película,Acción y aventura
449535,Película,Comedia
449535,Película,Terror
449535,Película,Suspenso
355196,Película,Ciencia ficción y fantasía
355196,Película,Drama
407531,Película,Terror
407531,Película,Suspenso
443076,Película,Comedia
467377,Película,Terror
451618,Película,Drama
451618,Película,Música
429238,Película,Familiar
429238,Película,Crimen
395439,Película,Música
395439,Película,Comedia
438736,Película,Terror
438736,Película,Ciencia ficción y fantasía
390883,Película,Terror
390883,Película,Ciencia ficción y fantasía
390883,Película,Suspenso
460316,Película,Comedia
370301,Película,Comedia
403308,Película,Drama
403308,Película,Historia y bélico
438421,Película,Historia y bélico
438421,Película,Drama
422821,Película,Suspenso
422821,Película,Drama
462477,Película,Música
462477,Película,Comedia
462477,Película,Drama
462477,Película,Historia y bélico
462477,Película,Romance
428756,Película,Comedia
428862,Película,Acción y aventura
428862,Película,Animación
428862,Película,Ciencia ficción y fantasía
428862,Película,Historia y bélico
439128,Película,Comedia
439128,Película,Drama
425827,Película,Ciencia ficción y fantasía
479272,Película,Acción y aventura
479272,Película,Crimen
479272,Película,Suspenso
415086,Película,Documental
456063,Película,Drama
456063,Película,Romance
315205,Película,Ciencia ficción y fantasía
315205,Película,Terror
315205,Película,Drama
479240,Película,Animación
479240,Película,Comedia
398939,Película,Comedia
455034,Película,Misterio
455034,Película,Película para TV
455034,Película,Drama
455034,Película,Crimen
467106,Película,Comedia
467106,Película,Romance
426410,Película,Música
426410,Película,Documental
428292,Película,Animación
428292,Película,Acción y aventura
428292,Película,Comedia
428292,Película,Ciencia ficción y fantasía
428292,Película,Romance
371447,Película,Drama
371447,Película,Romance
471608,Película,Comedia
471608,Película,Romance
471608,Película,Película para TV
457181,Película,Drama
436334,Película,Drama
436334,Película,Historia y bélico
436334,Película,Música
476549,Película,Familiar
476549,Película,Ciencia ficción y fantasía
476549,Película,Película para TV
486011,Película,Terror
486011,Película,Suspenso
436398,Película,Misterio
436398,Película,Película para TV
436398,Película,Crimen
436398,Película,Drama
440708,Película,Comedia
426272,Película,Comedia
426272,Película,Crimen
427027,Película,Comedia
427027,Película,Crimen
464737,Película,Terror
467239,Película,Historia y bélico
467239,Película,Terror
451765,Película,Romance
451765,Película,Drama
462503,Película,Comedia
462503,Película,Drama
317560,Película,Comedia
317560,Película,Drama
474977,Película,Romance
474977,Película,Película para TV
474977,Película,Drama
435802,Película,Drama
455918,Película,Documental
438982,Película,Suspenso
438982,Película,Terror
438639,Película,Comedia
468284,Película,Drama
468284,Película,Crimen
440342,Película,Drama
490545,Película,Comedia
490545,Película,Drama
450314,Película,Acción y aventura
450314,Película,Animación
450314,Película,Comedia
480403,Película,Suspenso
480403,Película,Terror
398588,Película,Terror
398588,Película,Suspenso
454774,Película,Drama
454774,Película,Romance
474433,Película,Documental
461931,Película,Drama
461931,Película,Ciencia ficción y fantasía
461931,Película,Terror
457710,Película,Ciencia ficción y fantasía
457710,Película,Acción y aventura
457710,Película,Terror
446827,Película,Suspenso
446827,Película,Ciencia ficción y fantasía
482122,Película,Drama
361142,Película,Familiar
361142,Película,Acción y aventura
361142,Película,Drama
361142,Película,Ciencia ficción y fantasía
479475,Película,Acción y aventura
479475,Película,Ciencia ficción y fantasía
479475,Película,Película para TV
419472,Película,Comedia
451499,Película,Drama
